(at X36 Y15,at X36 Y13)
(at X36 Y16,at X36 Y13)
(at X36 Y17,at X36 Y17)
(at X36 Y18,at X36 Y17)
(at X36 Y19,at X36 Y17)
(at X36 Y20,at X36 Y17)
(at X36 Y21,at X36 Y21)
(at X36 Y22,at X36 Y21)
(at X36 Y23,at X36 Y21)
(at X36 Y24,at X36 Y21)
(at X36 Y25,at X36 Y25)
(at X36 Y26,at X36 Y25)
(at X36 Y27,at X36 Y25)
(at X36 Y28,at X36 Y25)
(at X36 Y29,at X36 Y29)
(at X36 Y30,at X36 Y29)
(at X36 Y31,at X36 Y29)
(at X36 Y32,at X36 Y29)
(at X36 Y33,at X36 Y33)
(at X36 Y34,at X36 Y33)
(at X36 Y35,at X36 Y33)
(at X36 Y36,at X36 Y33)
(at X36 Y37,at X36 Y37)
(at X36 Y38,at X36 Y37)
(at X36 Y39,at X36 Y37)
(at X36 Y40,at X36 Y37)
(at X36 Y41,at X36 Y41)
(at X36 Y42,at X36 Y41)
(at X36 Y43,at X36 Y41)
(at X36 Y44,at X36 Y41)
(at X37 Y1,at X37 Y1)
(at X37 Y2,at X37 Y1)
(at X37 Y3,at X37 Y1)
(at X37 Y4,at X37 Y1)
(at X37 Y5,at X37 Y5)
(at X37 Y6,at X37 Y5)
(at X37 Y7,at X37 Y5)
(at X37 Y8,at X37 Y5)
(at X37 Y9,at X37 Y9)
(at X37 Y10,at X37 Y9)
(at X37 Y11,at X37 Y9)
(at X37 Y12,at X37 Y9)
(at X37 Y13,at X37 Y13)
(at X37 Y14,at X37 Y13)
(at X37 Y15,at X37 Y13)
(at X37 Y16,at X37 Y13)
(at X37 Y17,at X37 Y17)
(at X37 Y18,at X37 Y17)
(at X37 Y19,at X37 Y17)
(at X37 Y20,at X37 Y17)
(at X37 Y21,at X37 Y21)
(at X37 Y22,at X37 Y21)
(at X37 Y23,at X37 Y21)
(at X37 Y24,at X37 Y21)
(at X37 Y25,at X37 Y25)
(at X37 Y26,at X37 Y25)
(at X37 Y27,at X37 Y25)
(at X37 Y28,at X37 Y25)
(at X37 Y29,at X37 Y29)
(at X37 Y30,at X37 Y29)
(at X37 Y31,at X37 Y29)
(at X37 Y32,at X37 Y29)
(at X37 Y33,at X37 Y33)
(at X37 Y34,at X37 Y33)
(at X37 Y35,at X37 Y33)
(at X37 Y36,at X37 Y33)
(at X37 Y37,at X37 Y37)
(at X37 Y38,at X37 Y37)
(at X37 Y39,at X37 Y37)
(at X37 Y40,at X37 Y37)
(at X37 Y41,at X37 Y41)
(at X37 Y42,at X37 Y41)
(at X37 Y43,at X37 Y41)
(at X37 Y44,at X37 Y41)
(at X38 Y1,at X38 Y1)
(at X38 Y2,at X38 Y1)
(at X38 Y3,at X38 Y1)
(at X38 Y4,at X38 Y1)
(at X38 Y5,at X38 Y5)
(at X38 Y6,at X38 Y5)
(at X38 Y7,at X38 Y5)
(at X38 Y8,at X38 Y5)
(at X38 Y9,at X38 Y9)
(at X38 Y10,at X38 Y9)
(at X38 Y11,at X38 Y9)
(at X38 Y12,at X38 Y9)
(at X38 Y13,at X38 Y13)
(at X38 Y14,at X38 Y13)
(at X38 Y15,at X38 Y13)
(at X38 Y16,at X38 Y13)
(at X38 Y17,at X38 Y17)
(at X38 Y18,at X38 Y17)
(at X38 Y19,at X38 Y17)
(at X38 Y20,at X38 Y17)
(at X38 Y21,at X38 Y21)
(at X38 Y22,at X38 Y21)
(at X38 Y23,at X38 Y21)
(at X38 Y24,at X38 Y21)
(at X38 Y25,at X38 Y25)
(at X38 Y26,at X38 Y25)
(at X38 Y27,at X38 Y25)
(at X38 Y28,at X38 Y25)
(at X38 Y29,at X38 Y29)
(at X38 Y30,at X38 Y29)
(at X38 Y31,at X38 Y29)
(at X38 Y32,at X38 Y29)
(at X38 Y33,at X38 Y33)
(at X38 Y34,at X38 Y33)
(at X38 Y35,at X38 Y33)
(at X38 Y36,at X38 Y33)
(at X38 Y37,at X38 Y37)
(at X38 Y38,at X38 Y37)
(at X38 Y39,at X38 Y37)
(at X38 Y40,at X38 Y37)
(at X38 Y41,at X38 Y41)
(at X38 Y42,at X38 Y41)
(at X38 Y43,at X38 Y41)
(at X38 Y44,at X38 Y41)
(at X39 Y1,at X39 Y1)
(at X39 Y2,at X39 Y1)
(at X39 Y3,at X39 Y1)
(at X39 Y4,at X39 Y1)
(at X39 Y5,at X39 Y5)
(at X39 Y6,at X39 Y5)
(at X39 Y7,at X39 Y5)
(at X39 Y8,at X39 Y5)
(at X39 Y9,at X39 Y9)
(at X39 Y10,at X39 Y9)
(at X39 Y11,at X39 Y9)
(at X39 Y12,at X39 Y9)
(at X39 Y13,at X39 Y13)
(at X39 Y14,at X39 Y13)
(at X39 Y15,at X39 Y13)
(at X39 Y16,at X39 Y13)
(at X39 Y17,at X39 Y17)
(at X39 Y18,at X39 Y17)
(at X39 Y19,at X39 Y17)
(at X39 Y20,at X39 Y17)
(at X39 Y21,at X39 Y21)
(at X39 Y22,at X39 Y21)
(at X39 Y23,at X39 Y21)
(at X39 Y24,at X39 Y21)
(at X39 Y25,at X39 Y25)
(at X39 Y26,at X39 Y25)
(at X39 Y27,at X39 Y25)
(at X39 Y28,at X39 Y25)
(at X39 Y29,at X39 Y29)
(at X39 Y30,at X39 Y29)
(at X39 Y31,at X39 Y29)
(at X39 Y32,at X39 Y29)
(at X39 Y33,at X39 Y33)
(at X39 Y34,at X39 Y33)
(at X39 Y35,at X39 Y33)
(at X39 Y36,at X39 Y33)
(at X39 Y37,at X39 Y37)
(at X39 Y38,at X39 Y37)
(at X39 Y39,at X39 Y37)
(at X39 Y40,at X39 Y37)
(at X39 Y41,at X39 Y41)
(at X39 Y42,at X39 Y41)
(at X39 Y43,at X39 Y41)
(at X39 Y44,at X39 Y41)
(at X40 Y1,at X40 Y1)
(at X40 Y2,at X40 Y1)
(at X40 Y3,at X40 Y1)
(at X40 Y4,at X40 Y1)
(at X40 Y5,at X40 Y5)
(at X40 Y6,at X40 Y5)
(at X40 Y7,at X40 Y5)
(at X40 Y8,at X40 Y5)
(at X40 Y9,at X40 Y9)
(at X40 Y10,at X40 Y9)
(at X40 Y11,at X40 Y9)
(at X40 Y12,at X40 Y9)
(at X40 Y13,at X40 Y13)
(at X40 Y14,at X40 Y13)
(at X40 Y15,at X40 Y13)
(at X40 Y16,at X40 Y13)
(at X40 Y17,at X40 Y17)
(at X40 Y18,at X40 Y17)
(at X40 Y19,at X40 Y17)
(at X40 Y20,at X40 Y17)
(at X40 Y21,at X40 Y21)
(at X40 Y22,at X40 Y21)
(at X40 Y23,at X40 Y21)
(at X40 Y24,at X40 Y21)
(at X40 Y25,at X40 Y25)
(at X40 Y26,at X40 Y25)
(at X40 Y27,at X40 Y25)
(at X40 Y28,at X40 Y25)
(at X40 Y29,at X40 Y29)
(at X40 Y30,at X40 Y29)
(at X40 Y31,at X40 Y29)
(at X40 Y32,at X40 Y29)
(at X40 Y33,at X40 Y33)
(at X40 Y34,at X40 Y33)
(at X40 Y35,at X40 Y33)
(at X40 Y36,at X40 Y33)
(at X40 Y37,at X40 Y37)
(at X40 Y38,at X40 Y37)
(at X40 Y39,at X40 Y37)
(at X40 Y40,at X40 Y37)
(at X40 Y41,at X40 Y41)
(at X40 Y42,at X40 Y41)
(at X40 Y43,at X40 Y41)
(at X40 Y44,at X40 Y41)
(at X41 Y1,at X41 Y1)
(at X41 Y2,at X41 Y1)
(at X41 Y3,at X41 Y1)
(at X41 Y4,at X41 Y1)
(at X41 Y5,at X41 Y5)
(at X41 Y6,at X41 Y5)
(at X41 Y7,at X41 Y5)
(at X41 Y8,at X41 Y5)
(at X41 Y9,at X41 Y9)
(at X41 Y10,at X41 Y9)
(at X41 Y11,at X41 Y9)
(at X41 Y12,at X41 Y9)
(at X41 Y13,at X41 Y13)
(at X41 Y14,at X41 Y13)
(at X41 Y15,at X41 Y13)
(at X41 Y16,at X41 Y13)
(at X41 Y17,at X41 Y17)
(at X41 Y18,at X41 Y17)
(at X41 Y19,at X41 Y17)
(at X41 Y20,at X41 Y17)
(at X41 Y21,at X41 Y21)
(at X41 Y22,at X41 Y21)
(at X41 Y23,at X41 Y21)
(at X41 Y24,at X41 Y21)
(at X41 Y25,at X41 Y25)
(at X41 Y26,at X41 Y25)
(at X41 Y27,at X41 Y25)
(at X41 Y28,at X41 Y25)
(at X41 Y29,at X41 Y29)
(at X41 Y30,at X41 Y29)
(at X41 Y31,at X41 Y29)
(at X41 Y32,at X41 Y29)
(at X41 Y33,at X41 Y33)
(at X41 Y34,at X41 Y33)
(at X41 Y35,at X41 Y33)
(at X41 Y36,at X41 Y33)
(at X41 Y37,at X41 Y37)
(at X41 Y38,at X41 Y37)
(at X41 Y39,at X41 Y37)
(at X41 Y40,at X41 Y37)
(at X41 Y41,at X41 Y41)
(at X41 Y42,at X41 Y41)
(at X41 Y43,at X41 Y41)
(at X41 Y44,at X41 Y41)
(at X42 Y1,at X42 Y1)
(at X42 Y2,at X42 Y1)
(at X42 Y3,at X42 Y1)
(at X42 Y4,at X42 Y1)
(at X42 Y5,at X42 Y5)
(at X42 Y6,at X42 Y5)
(at X42 Y7,at X42 Y5)
(at X42 Y8,at X42 Y5)
(at X42 Y9,at X42 Y9)
(at X42 Y10,at X42 Y9)
(at X42 Y11,at X42 Y9)
(at X42 Y12,at X42 Y9)
(at X42 Y13,at X42 Y13)
(at X42 Y14,at X42 Y13)
(at X42 Y15,at X42 Y13)
(at X42 Y16,at X42 Y13)
(at X42 Y17,at X42 Y17)
(at X42 Y18,at X42 Y17)
(at X42 Y19,at X42 Y17)
(at X42 Y20,at X42 Y17)
(at X42 Y21,at X42 Y21)
(at X42 Y22,at X42 Y21)
(at X42 Y23,at X42 Y21)
(at X42 Y24,at X42 Y21)
(at X42 Y25,at X42 Y25)
(at X42 Y26,at X42 Y25)
(at X42 Y27,at X42 Y25)
(at X42 Y28,at X42 Y25)
(at X42 Y29,at X42 Y29)
(at X42 Y30,at X42 Y29)
(at X42 Y31,at X42 Y29)
(at X42 Y32,at X42 Y29)
(at X42 Y33,at X42 Y33)
(at X42 Y34,at X42 Y33)
(at X42 Y35,at X42 Y33)
(at X42 Y36,at X42 Y33)
(at X42 Y37,at X42 Y37)
(at X42 Y38,at X42 Y37)
(at X42 Y39,at X42 Y37)
(at X42 Y40,at X42 Y37)
(at X42 Y41,at X42 Y41)
(at X42 Y42,at X42 Y41)
(at X42 Y43,at X42 Y41)
(at X42 Y44,at X42 Y41)
(at X43 Y1,at X43 Y1)
(at X43 Y2,at X43 Y1)
(at X43 Y3,at X43 Y1)
(at X43 Y4,at X43 Y1)
(at X43 Y5,at X43 Y5)
(at X43 Y6,at X43 Y5)
(at X43 Y7,at X43 Y5)
(at X43 Y8,at X43 Y5)
(at X43 Y9,at X43 Y9)
(at X43 Y10,at X43 Y9)
(at X43 Y11,at X43 Y9)
(at X43 Y12,at X43 Y9)
(at X43 Y13,at X43 Y13)
(at X43 Y14,at X43 Y13)
(at X43 Y15,at X43 Y13)
(at X43 Y16,at X43 Y13)
(at X43 Y17,at X43 Y17)
(at X43 Y18,at X43 Y17)
(at X43 Y19,at X43 Y17)
(at X43 Y20,at X43 Y17)
(at X43 Y21,at X43 Y21)
(at X43 Y22,at X43 Y21)
(at X43 Y23,at X43 Y21)
(at X43 Y24,at X43 Y21)
(at X43 Y25,at X43 Y25)
(at X43 Y26,at X43 Y25)
(at X43 Y27,at X43 Y25)
(at X43 Y28,at X43 Y25)
(at X43 Y29,at X43 Y29)
(at X43 Y30,at X43 Y29)
(at X43 Y31,at X43 Y29)
(at X43 Y32,at X43 Y29)
(at X43 Y33,at X43 Y33)
(at X43 Y34,at X43 Y33)
(at X43 Y35,at X43 Y33)
(at X43 Y36,at X43 Y33)
(at X43 Y37,at X43 Y37)
(at X43 Y38,at X43 Y37)
(at X43 Y39,at X43 Y37)
(at X43 Y40,at X43 Y37)
(at X43 Y41,at X43 Y41)
(at X43 Y42,at X43 Y41)
(at X43 Y43,at X43 Y41)
(at X43 Y44,at X43 Y41)
(at X44 Y1,at X44 Y1)
(at X44 Y2,at X44 Y1)
(at X44 Y3,at X44 Y1)
(at X44 Y4,at X44 Y1)
(at X44 Y5,at X44 Y5)
(at X44 Y6,at X44 Y5)
(at X44 Y7,at X44 Y5)
(at X44 Y8,at X44 Y5)
(at X44 Y9,at X44 Y9)
(at X44 Y10,at X44 Y9)
(at X44 Y11,at X44 Y9)
(at X44 Y12,at X44 Y9)
(at X44 Y13,at X44 Y13)
(at X44 Y14,at X44 Y13)
(at X44 Y15,at X44 Y13)
(at X44 Y16,at X44 Y13)
(at X44 Y17,at X44 Y17)
(at X44 Y18,at X44 Y17)
(at X44 Y19,at X44 Y17)
(at X44 Y20,at X44 Y17)
(at X44 Y21,at X44 Y21)
(at X44 Y22,at X44 Y21)
(at X44 Y23,at X44 Y21)
(at X44 Y24,at X44 Y21)
(at X44 Y25,at X44 Y25)
(at X44 Y26,at X44 Y25)
(at X44 Y27,at X44 Y25)
(at X44 Y28,at X44 Y25)
(at X44 Y29,at X44 Y29)
(at X44 Y30,at X44 Y29)
(at X44 Y31,at X44 Y29)
(at X44 Y32,at X44 Y29)
(at X44 Y33,at X44 Y33)
(at X44 Y34,at X44 Y33)
(at X44 Y35,at X44 Y33)
(at X44 Y36,at X44 Y33)
(at X44 Y37,at X44 Y37)
(at X44 Y38,at X44 Y37)
(at X44 Y39,at X44 Y37)
(at X44 Y40,at X44 Y37)
(at X44 Y41,at X44 Y41)
(at X44 Y42,at X44 Y41)
(at X44 Y43,at X44 Y41)
(at X44 Y44,at X44 Y41)
